"Hardoi ",Fuel,72680,2,36340.00
"Hardoi ",Entertainment,8807,1,8807.00
Hardwar,Fuel,463453,2,231726.00
Hardwar,Grocery,324952,3,108317.00
Hardwar,Bills,163082,1,163082.00
Hazaribag,Bills,285470,2,142735.00
Hazaribag,Fuel,234488,1,234488.00
Hazaribag,Grocery,137433,1,137433.00
Hazaribag,Entertainment,78266,1,78266.00
Hindupur,Entertainment,394371,2,197185.00
Hindupur,Grocery,347947,2,173973.00
Hindupur,Fuel,200464,1,200464.00
Hindupur,Food,163656,1,163656.00
Hisar,Bills,377727,3,125909.00
Hisar,Entertainment,371796,2,185898.00
Hisar,Fuel,344416,2,172208.00
Hisar,Grocery,326179,2,163089.00
Hisar,Food,321686,2,160843.00
Hoshiarpur,Bills,292645,1,292645.00
Hoshiarpur,Grocery,161392,1,161392.00
Hoshiarpur,Fuel,138408,1,138408.00
Hubli-Dharwad,Entertainment,628679,4,157169.00
Hubli-Dharwad,Grocery,505562,3,168520.00
Hubli-Dharwad,Food,201959,2,100979.00
Hubli-Dharwad,Bills,40803,1,40803.00
Hubli-Dharwad,Fuel,2492,1,2492.00
Hugli-Chinsurah,Food,171822,1,171822.00
Hyderabad,Grocery,22850970,142,160922.00
Hyderabad,Bills,21048875,142,148231.00
Hyderabad,Food,19698695,138,142744.00
Hyderabad,Fuel,18626170,129,144388.00
Hyderabad,Entertainment,17528716,134,130811.00
Hyderabad,Travel,14740051,99,148889.00
Ichalkaranji,Fuel,407554,3,135851.00
Ichalkaranji,Grocery,330750,3,110250.00
Ichalkaranji,Food,252478,1,252478.00
Ichalkaranji,Entertainment,249491,1,249491.00
Imphal,Entertainment,968242,4,242060.00
Imphal,Bills,401188,2,200594.00
Imphal,Fuel,70814,1,70814.00
Imphal,Grocery,53621,1,53621.00
Imphal,Food,39936,1,39936.00
Indore,Grocery,271337,1,271337.00
Indore,Bills,233763,2,116881.00
Indore,Food,208682,1,208682.00
Indore,Entertainment,58987,1,58987.00
Itarsi,Bills,614744,4,153686.00
Itarsi,Food,223757,1,223757.00
Itarsi,Fuel,64561,1,64561.00
Jabalpur,Entertainment,307599,2,153799.00
Jabalpur,Grocery,183972,1,183972.00
Jabalpur,Bills,98683,1,98683.00
Jagdalpur,Grocery,467207,2,233603.00
Jagdalpur,Food,457056,2,228528.00
Jagdalpur,Bills,343505,2,171752.00
Jagdalpur,Entertainment,284824,1,284824.00
Jagdalpur,Fuel,273399,2,136699.00
Jaggaiahpet,Entertainment,291382,1,291382.00
Jaggaiahpet,Food,281654,1,281654.00
Jaggaiahpet,Grocery,27516,1,27516.00
Jagraon,Entertainment,566312,3,188770.00
Jagraon,Bills,323823,2,161911.00
Jagraon,Grocery,278714,1,278714.00
Jagraon,Food,209805,1,209805.00
Jagraon,Fuel,172843,1,172843.00
Jagtial,Fuel,490907,2,245453.00
Jagtial,Grocery,424259,2,212129.00
Jagtial,Entertainment,244250,2,122125.00
Jaipur,Entertainment,20834998,133,156654.00
Jaipur,Grocery,20031374,131,152911.00
Jaipur,Fuel,18805324,123,152888.00
Jaipur,Bills,18275255,128,142775.00
Jaipur,Food,17936554,134,133854.00
Jaipur,Travel,15253350,103,148090.00
Jalandhar,Grocery,529160,2,264580.00
Jalandhar,Food,454452,4,113613.00
Jalandhar,Fuel,264902,1,264902.00
Jalandhar,Entertainment,263202,1,263202.00
Jalandhar,Bills,83933,1,83933.00
Jalandhar Cantt.,Fuel,397584,2,198792.00
Jalandhar Cantt.,Food,339139,3,113046.00
Jalandhar Cantt.,Entertainment,69700,1,69700.00
Jalandhar Cantt.,Grocery,3400,1,3400.00
Jalpaiguri,Fuel,321934,2,160967.00
Jalpaiguri,Bills,218074,1,218074.00
Jalpaiguri,Food,182290,1,182290.00
Jamalpur,Bills,489217,2,244608.00
Jamalpur,Grocery,298047,2,149023.00
Jamalpur,Entertainment,83192,1,83192.00
Jamalpur,Food,43246,1,43246.00
Jammalamadugu,Grocery,631817,3,210605.00
Jammalamadugu,Bills,545594,4,136398.00
Jammalamadugu,Fuel,494903,3,164967.00
Jammalamadugu,Food,195031,1,195031.00
Jammu,Food,541529,3,180509.00
Jammu,Grocery,528189,3,176063.00
Jammu,Fuel,281633,1,281633.00
Jammu,Entertainment,248350,1,248350.00
Jammu,Bills,212101,2,106050.00
Jamnagar,Bills,765838,3,255279.00
Jamnagar,Food,635188,5,127037.00
Jamshedpur,Food,530465,2,265232.00
Jamshedpur,Fuel,499369,3,166456.00
Jamshedpur,Bills,369552,2,184776.00
Jamshedpur,Grocery,219550,1,219550.00
Jamshedpur,Entertainment,13786,1,13786.00
Jamui,Food,606954,4,151738.00
Jamui,Bills,151439,1,151439.00
Jamui,Grocery,125742,1,125742.00
Jamui,Entertainment,110335,2,55167.00
Jangaon,Food,439468,2,219734.00
Jangaon,Grocery,346597,2,173298.00
Jangaon,Entertainment,211191,1,211191.00
Jangaon,Fuel,209594,1,209594.00
Jatani,Fuel,603955,3,201318.00
Jatani,Grocery,295348,2,147674.00
Jehanabad,Grocery,239922,3,79974.00
Jehanabad,Food,199758,2,99879.00
Jehanabad,Bills,159676,1,159676.00
Jhansi,Fuel,735631,3,245210.00
Jhansi,Food,505792,2,252896.00
Jhansi,Entertainment,405118,2,202559.00
Jhansi,Bills,312076,2,156038.00
Jhansi,Grocery,153972,1,153972.00
Jhargram,Bills,546492,2,273246.00
Jhargram,Food,499531,2,249765.00
Jhargram,Fuel,118433,1,118433.00
Jhargram,Grocery,67345,1,67345.00
Jharsuguda,Fuel,175145,2,87572.00
Jharsuguda,Food,50549,1,50549.00
Jharsuguda,Entertainment,29466,1,29466.00
Jhumri Tilaiya,Bills,260883,2,130441.00
Jhumri Tilaiya,Grocery,212877,1,212877.00
Jhumri Tilaiya,Food,98813,1,98813.00
Jhumri Tilaiya,Fuel,91635,1,91635.00
Jind,Food,949583,5,189916.00
Jind,Grocery,554627,3,184875.00
Jind,Entertainment,320695,2,160347.00
Jind,Bills,296684,1,296684.00
Jind,Fuel,65663,2,32831.00
Jodhpur,Food,388070,2,194035.00
Jodhpur,Entertainment,284798,2,142399.00
Jodhpur,Fuel,99491,1,99491.00
Jorhat,Entertainment,418216,2,209108.00
Jorhat,Bills,258803,1,258803.00
Jorhat,Food,243733,2,121866.00
Jorhat,Grocery,236718,2,118359.00
Jorhat,Fuel,224657,1,224657.00
Kadapa,Entertainment,703212,3,234404.00
Kadapa,Food,448702,2,224351.00
Kadapa,Grocery,298654,1,298654.00
Kadapa,Fuel,296691,1,296691.00
Kadi,Food,431634,2,215817.00
Kadi,Bills,288693,1,288693.00
Kadi,Entertainment,207789,2,103894.00
Kadiri,Fuel,175547,1,175547.00
Kadiri,Grocery,5888,1,5888.00
Kagaznagar,Fuel,330053,2,165026.00
Kagaznagar,Bills,176487,1,176487.00
Kagaznagar,Grocery,91278,1,91278.00
Kaithal,Entertainment,697270,3,232423.00
Kaithal,Food,309934,3,103311.00
Kaithal,Grocery,138879,1,138879.00
Kaithal,Fuel,52732,1,52732.00
Kaithal,Bills,10418,1,10418.00
Kakinada,Entertainment,346750,2,173375.00
Kakinada,Grocery,272473,1,272473.00
Kakinada,Fuel,165299,1,165299.00
Kakinada,Bills,155208,1,155208.00
Kalimpong,Bills,377553,2,188776.00
Kalimpong,Food,182762,1,182762.00
Kalimpong,Entertainment,110050,1,110050.00
Kalimpong,Fuel,94617,1,94617.00
Kalpi,Fuel,556079,3,185359.00
Kalpi,Food,200776,1,200776.00
Kalpi,Bills,32521,1,32521.00
Kalpi,Grocery,10045,1,10045.00
Kalyan-Dombivali,Food,851681,6,141946.00
Kalyan-Dombivali,Entertainment,550713,4,137678.00
Kalyan-Dombivali,Fuel,505688,2,252844.00
Kalyan-Dombivali,Bills,351499,4,87874.00
Kalyan-Dombivali,Grocery,177339,3,59113.00
Kamareddy,Grocery,164604,2,82302.00
Kamareddy,Fuel,150653,1,150653.00
Kamareddy,Entertainment,36743,1,36743.00
Kancheepuram,Grocery,276300,3,92100.00
Kancheepuram,Entertainment,198593,1,198593.00
Kancheepuram,Bills,87485,1,87485.00
Kandukur,Fuel,451469,3,150489.00
Kandukur,Grocery,327211,2,163605.00
Kanhangad,Food,227071,2,113535.00
Kanhangad,Bills,194385,1,194385.00
Kanhangad,Fuel,72683,1,72683.00
Kannur,Grocery,460368,2,230184.00
Kannur,Bills,407963,2,203981.00
Kannur,Food,136068,1,136068.00
Kanpur,Food,21910578,142,154299.00
Kanpur,Entertainment,21446323,143,149974.00
Kanpur,Grocery,20315036,135,150481.00
Kanpur,Bills,19516198,128,152470.00
Kanpur,Fuel,16165701,114,141804.00
Kanpur,Travel,15016696,102,147222.00
Kapadvanj,Fuel,320933,2,160466.00
Kapadvanj,Bills,107531,1,107531.00
Kapadvanj,Food,48533,1,48533.00
Kapadvanj,Entertainment,27627,1,27627.00
Kapurthala,Food,650267,3,216755.00
Kapurthala,Fuel,649730,3,216576.00
Kapurthala,Entertainment,191272,1,191272.00
Kapurthala,Grocery,92068,1,92068.00
Karaikal,Food,482918,3,160972.00
Karaikal,Entertainment,355105,2,177552.00
Karaikal,Bills,194036,1,194036.00
Karimganj,Fuel,285553,1,285553.00
Karimganj,Food,275466,1,275466.00
Karimganj,Bills,215780,2,107890.00
Karimganj,Entertainment,181911,2,90955.00
Karimnagar,Food,380657,2,190328.00
Karimnagar,Fuel,113243,1,113243.00
Karjat,Entertainment,377101,2,188550.00
Karjat,Fuel,269258,1,269258.00
Karnal,Food,438047,2,219023.00
Karnal,Entertainment,183341,2,91670.00
Karnal,Grocery,130363,1,130363.00
Karur,Bills,271819,1,271819.00
Karur,Fuel,246770,1,246770.00
Karur,Food,42075,1,42075.00
Karwar,Food,283226,3,94408.00
Karwar,Entertainment,282203,3,94067.00
Karwar,Bills,229327,1,229327.00
Karwar,Fuel,208647,1,208647.00
Kasaragod,Food,431880,3,143960.00
Kasaragod,Bills,324485,3,108161.00
Kashipur,Entertainment,585180,2,292590.00
Kashipur,Bills,433583,2,216791.00
Kathua,Entertainment,337822,2,168911.00
Kathua,Bills,203454,1,203454.00
Katihar,Entertainment,265107,2,132553.00
Katihar,Grocery,165188,1,165188.00
Katihar,Bills,41845,1,41845.00
Kavali,Entertainment,491370,2,245685.00
Kavali,Food,257602,2,128801.00
Kavali,Grocery,230665,1,230665.00
Kayamkulam,Food,722101,4,180525.00
Kayamkulam,Fuel,241362,1,241362.00
Kayamkulam,Bills,201973,1,201973.00
Kendrapara,Fuel,393640,3,131213.00
Kendrapara,Bills,330371,2,165185.00
Kendrapara,Food,241552,2,120776.00
Kendujhar,Food,294727,3,98242.00
Kendujhar,Bills,260503,2,130251.00
Kendujhar,Grocery,184078,2,92039.00
Kendujhar,Fuel,97461,1,97461.00
Kendujhar,Entertainment,10802,1,10802.00
Keshod,Food,259044,1,259044.00
Keshod,Bills,209665,2,104832.00
Keshod,Entertainment,24590,1,24590.00
Keshod,Grocery,19848,1,19848.00
Keshod,Fuel,10870,1,10870.00
Khair,Bills,764939,4,191234.00
Khair,Entertainment,294975,2,147487.00
Khair,Grocery,247887,1,247887.00
Khair,Fuel,174547,2,87273.00
Khambhat,Entertainment,560270,2,280135.00
Khambhat,Food,226858,1,226858.00
Khambhat,Grocery,177904,2,88952.00
Khammam,Fuel,246978,1,246978.00
Khammam,Bills,237602,1,237602.00
Khammam,Food,93832,1,93832.00
Khanna,Fuel,496594,4,124148.00
Khanna,Entertainment,289845,1,289845.00
Khanna,Bills,207948,2,103974.00
Kharagpur,Entertainment,408774,3,136258.00
Kharagpur,Grocery,302650,2,151325.00
Kharagpur,Fuel,225142,1,225142.00
Kharagpur,Food,162908,1,162908.00
Kharagpur,Bills,115992,1,115992.00
Kharar,Grocery,385176,2,192588.00
Kharar,Food,277715,1,277715.00
Kharar,Fuel,274082,3,91360.00
Kharar,Bills,259942,1,259942.00
Kharar,Entertainment,123218,3,41072.00
Kishanganj,Entertainment,460639,2,230319.00
Kishanganj,Food,181613,1,181613.00
Kochi,Entertainment,347409,2,173704.00
Kochi,Bills,256396,1,256396.00
Kochi,Grocery,238857,1,238857.00
Kochi,Fuel,172477,1,172477.00
Kodungallur,Fuel,503773,3,167924.00
Kodungallur,Grocery,361728,2,180864.00
Kodungallur,Bills,276516,1,276516.00
Kodungallur,Entertainment,231801,2,115900.00
Kohima,Grocery,728153,4,182038.00
Kohima,Fuel,173319,1,173319.00
Kohima,Food,42638,1,42638.00
Kolar,Fuel,443415,3,147805.00
Kolar,Grocery,404026,3,134675.00
Kolar,Bills,262443,2,131221.00
Kolar,Food,89696,1,89696.00
Kolkata,Entertainment,21839330,144,151662.00
Kolkata,Bills,21542497,149,144580.00
Kolkata,Food,21090323,139,151728.00
Kolkata,Fuel,19751323,130,151933.00
Kolkata,Grocery,19078915,124,153862.00
Kolkata,Travel,12164555,87,139822.00
Kollam,Entertainment,300852,2,150426.00
Kollam,Grocery,251393,1,251393.00
Kollam,Bills,236602,1,236602.00
Kollam,Fuel,123579,1,123579.00
Koratla,Fuel,449050,4,112262.00
Koratla,Entertainment,389344,2,194672.00
Koratla,Grocery,336922,3,112307.00
Koratla,Food,228685,2,114342.00
Koratla,Bills,148164,2,74082.00
Korba,Fuel,695648,5,139129.00
Korba,Grocery,538368,3,179456.00
Korba,Entertainment,320155,2,160077.00
Korba,Food,166533,1,166533.00
Korba,Bills,148515,1,148515.00
Kot Kapura,Bills,369701,2,184850.00
Kot Kapura,Grocery,223668,1,223668.00
Kot Kapura,Entertainment,181531,1,181531.00
Kothagudem,Grocery,238167,1,238167.00
Kothagudem,Fuel,188980,1,188980.00
Kothagudem,Bills,163997,1,163997.00
Kottayam,Grocery,507854,4,126963.00
Kottayam,Fuel,374351,2,187175.00
Kottayam,Entertainment,275868,1,275868.00
Kottayam,Food,210162,1,210162.00
Kovvur,Entertainment,250884,1,250884.00
Kovvur,Fuel,222214,1,222214.00
Kovvur,Bills,207588,1,207588.00
Kovvur,Food,77762,1,77762.00
Koyilandy,Grocery,546787,3,182262.00
Koyilandy,Entertainment,490218,2,245109.00
Koyilandy,Bills,254501,1,254501.00
Koyilandy,Fuel,81220,2,40610.00
Kozhikode,Fuel,458867,2,229433.00
Kozhikode,Bills,288060,2,144030.00
Kozhikode,Grocery,282009,2,141004.00
Kozhikode,Food,14266,1,14266.00
Kunnamkulam,Fuel,383933,2,191966.00
Kunnamkulam,Entertainment,264875,2,132437.00
Kunnamkulam,Bills,218062,2,109031.00
Kunnamkulam,Grocery,216428,1,216428.00
Kunnamkulam,Food,202727,1,202727.00
Kurnool,Fuel,779667,4,194916.00
Kurnool,Grocery,580694,3,193564.00
Kurnool,Bills,295091,1,295091.00
Kurnool,Entertainment,230636,3,76878.00
Kyathampalle,Food,247883,2,123941.00
Kyathampalle,Entertainment,246998,2,123499.00
Kyathampalle,Grocery,133995,1,133995.00
Lachhmangarh,Grocery,289732,1,289732.00
Lachhmangarh,Fuel,146883,1,146883.00
Lachhmangarh,Entertainment,38795,1,38795.00
Ladnu,Grocery,245422,1,245422.00
Ladnu,Bills,123703,2,61851.00
Ladnu,Food,11236,1,11236.00
Ladwa,Fuel,500650,3,166883.00
Ladwa,Food,284102,1,284102.00
Ladwa,Grocery,121105,1,121105.00
Lahar,Bills,396746,3,132248.00
Lahar,Entertainment,257133,1,257133.00
Lahar,Fuel,229807,1,229807.00
Lahar,Food,125489,1,125489.00
Laharpur,Food,308721,3,102907.00
Laharpur,Bills,251017,2,125508.00
Laharpur,Fuel,238379,1,238379.00
Laharpur,Entertainment,154106,1,154106.00
Lakheri,Grocery,538638,2,269319.00
Lakheri,Food,368330,2,184165.00
Lakheri,Fuel,261536,1,261536.00
Lakheri,Bills,163010,1,163010.00
Lakheri,Entertainment,48402,1,48402.00
Lakhimpur,Fuel,602144,3,200714.00
Lakhimpur,Food,392168,2,196084.00
Lakhimpur,Entertainment,293470,2,146735.00
Lakhisarai,Entertainment,284535,1,284535.00
Lakhisarai,Bills,245193,2,122596.00
Lakhisarai,Fuel,11511,1,11511.00
Lakshmeshwar,Bills,451979,3,150659.00
Lakshmeshwar,Food,296366,1,296366.00
Lakshmeshwar,Fuel,284123,2,142061.00
Lal Gopalganj Nindaura,Bills,623840,4,155960.00
Lalitpur,Grocery,584614,3,194871.00
Lalitpur,Bills,260485,1,260485.00
Lalitpur,Fuel,3482,1,3482.00
Lalsot,Food,378962,3,126320.00
Lalsot,Grocery,313512,3,104504.00
Lalsot,Entertainment,293797,1,293797.00
Lalsot,Fuel,174371,1,174371.00
Lanka,Bills,781524,3,260508.00
Lanka,Grocery,389306,2,194653.00
Lanka,Entertainment,258436,1,258436.00
Lanka,Food,98506,1,98506.00
Lar,Entertainment,449700,2,224850.00
Lar,Fuel,16742,1,16742.00
Latur,Entertainment,121511,1,121511.00
Latur,Bills,47086,1,47086.00
Latur,Food,22922,1,22922.00
Latur,Fuel,18720,1,18720.00
Limbdi,Bills,358890,2,179445.00
Limbdi,Entertainment,135822,1,135822.00
Limbdi,Food,93375,1,93375.00
Limbdi,Grocery,45480,1,45480.00
Lingsugur,Entertainment,311791,2,155895.00
Lingsugur,Fuel,274450,1,274450.00
Lingsugur,Grocery,104254,1,104254.00
Lingsugur,Food,15568,2,7784.00
Lonavla,Entertainment,228527,2,114263.00
Lonavla,Food,207574,1,207574.00
Lonavla,Bills,177526,2,88763.00
Loni,Entertainment,398509,2,199254.00
Loni,Food,351122,3,117040.00
Loni,Grocery,311123,2,155561.00
Loni,Fuel,147602,1,147602.00
Loni,Bills,55152,1,55152.00
Losal,Food,287960,1,287960.00
Losal,Entertainment,266479,4,66619.00
Losal,Bills,74217,1,74217.00
Lucknow,Grocery,22517098,151,149119.00
Lucknow,Food,21287694,135,157686.00
Lucknow,Entertainment,20861099,126,165564.00
Lucknow,Fuel,19985552,138,144822.00
Lucknow,Bills,19032124,128,148688.00
Lucknow,Travel,11650909,81,143838.00
Ludhiana,Food,438637,2,219318.00
Ludhiana,Entertainment,307562,2,153781.00
Ludhiana,Grocery,181526,2,90763.00
Lumding,Grocery,341743,2,170871.00
Lumding,Fuel,134260,1,134260.00
Lunawada,Fuel,547196,2,273598.00
Lunawada,Food,272714,2,136357.00
Lunawada,Entertainment,250648,1,250648.00
Lunawada,Bills,49320,1,49320.00
Lunglei,Entertainment,648849,3,216283.00
Lunglei,Grocery,461941,2,230970.00
Lunglei,Fuel,288517,1,288517.00
Lunglei,Food,145697,1,145697.00
Macherla,Bills,574923,3,191641.00
Macherla,Food,251850,1,251850.00
Machilipatnam,Fuel,576297,3,192099.00
Machilipatnam,Entertainment,320570,2,160285.00
Machilipatnam,Grocery,286912,1,286912.00
Machilipatnam,Bills,281937,2,140968.00
Machilipatnam,Food,42075,1,42075.00
Madanapalle,Entertainment,438939,2,219469.00
Madanapalle,Bills,109860,1,109860.00
Madanapalle,Grocery,65164,1,65164.00
Madanapalle,Fuel,53036,1,53036.00
Maddur,Entertainment,639846,4,159961.00
Maddur,Grocery,411440,3,137146.00
Maddur,Food,280797,2,140398.00
Maddur,Bills,272443,2,136221.00
Maddur,Fuel,104078,2,52039.00
Madhepura,Grocery,265586,3,88528.00
Madhepura,Fuel,132824,1,132824.00
Madhubani,Bills,679285,3,226428.00
Madhubani,Food,363627,2,181813.00
Madhubani,Grocery,255245,1,255245.00
Madhugiri,Entertainment,282820,1,282820.00
Madhugiri,Fuel,280205,2,140102.00
Madhugiri,Food,158361,1,158361.00
Madhugiri,Grocery,146788,1,146788.00
Madhupur,Entertainment,455350,3,151783.00
Madhupur,Food,195126,1,195126.00
Madhupur,Fuel,101922,1,101922.00
Madikeri,Entertainment,552260,2,276130.00
Madikeri,Grocery,228437,1,228437.00
Madikeri,Food,202299,2,101149.00
Madikeri,Bills,44236,1,44236.00
Madurai,Entertainment,297841,2,148920.00
Madurai,Bills,181541,2,90770.00
Mahalingapura,Food,247165,1,247165.00
Mahalingapura,Bills,208155,1,208155.00
Mahalingapura,Grocery,122932,2,61466.00
Mahasamund,Fuel,786734,5,157346.00
Mahasamund,Bills,378230,3,126076.00
Mahasamund,Entertainment,334198,3,111399.00
Mahasamund,Grocery,275543,1,275543.00
Mahbubnagar,Fuel,15458,1,15458.00
Mahe,Entertainment,474690,3,158230.00
Mahe,Fuel,287125,1,287125.00
Mahe,Bills,226939,2,113469.00
Mahemdabad,Fuel,387992,2,193996.00
Mahemdabad,Food,339955,2,169977.00
Mahemdabad,Grocery,158439,1,158439.00
Mahemdabad,Entertainment,85628,1,85628.00
Mahesana,Bills,606040,3,202013.00
Mahesana,Entertainment,291638,2,145819.00
Mahesana,Food,285785,2,142892.00
Mahesana,Grocery,274116,3,91372.00
Mahidpur,Bills,98014,1,98014.00
Mahidpur,Entertainment,69102,1,69102.00
Mahnar Bazar,Bills,596956,3,198985.00
Mahnar Bazar,Entertainment,235491,2,117745.00
Mahnar Bazar,Food,209874,2,104937.00
Mahnar Bazar,Fuel,50784,1,50784.00
Mahuva,Bills,487820,2,243910.00
Mahuva,Food,271647,1,271647.00
Mahuva,Entertainment,232414,1,232414.00
Mahuva,Grocery,42691,1,42691.00
Mahuva,Fuel,36342,1,36342.00
Maihar,Fuel,659148,4,164787.00
Maihar,Food,343508,3,114502.00
Maihar,Entertainment,323734,2,161867.00
Maihar,Bills,277339,2,138669.00
Maihar,Grocery,252879,2,126439.00
Mainaguri,Food,332690,2,166345.00
Mainaguri,Grocery,281228,2,140614.00
Mainaguri,Entertainment,234579,1,234579.00
Mainaguri,Bills,179649,1,179649.00
Mainaguri,Fuel,68182,2,34091.00
Makhdumpur,Bills,690500,4,172625.00
Makhdumpur,Food,204511,2,102255.00
Makhdumpur,Entertainment,182619,1,182619.00
Makhdumpur,Fuel,142244,2,71122.00
Makhdumpur,Grocery,53160,1,53160.00
Makrana,Food,329983,2,164991.00
Makrana,Fuel,116394,1,116394.00
Makrana,Grocery,102289,1,102289.00
Makrana,Bills,58049,1,58049.00
Malaj Khand,Entertainment,238898,1,238898.00
Malaj Khand,Bills,140839,1,140839.00
Malaj Khand,Food,78642,1,78642.00
Malappuram,Bills,301517,3,100505.00
Malappuram,Entertainment,87942,1,87942.00
Malappuram,Fuel,73501,1,73501.00
Malavalli,Food,285885,1,285885.00
Malavalli,Grocery,155977,1,155977.00
Malavalli,Bills,36885,1,36885.00
Malegaon,Food,391959,3,130653.00
Malegaon,Fuel,386965,3,128988.00
Malegaon,Bills,292535,1,292535.00
Malegaon,Entertainment,288672,1,288672.00
Malegaon,Grocery,279341,2,139670.00
Malerkotla,Grocery,513120,3,171040.00
Malerkotla,Entertainment,159270,1,159270.00
Malerkotla,Food,156422,1,156422.00
Malkapur,Bills,197148,1,197148.00
Malkapur,Fuel,173460,2,86730.00
Malkapur,Entertainment,125940,1,125940.00
Malout,Entertainment,355457,3,118485.00
Malout,Food,187686,1,187686.00
Malout,Bills,18313,1,18313.00
Malpura,Entertainment,565708,2,282854.00
Malpura,Bills,291349,2,145674.00
Malpura,Food,231322,1,231322.00
Malpura,Grocery,168132,1,168132.00
Malpura,Fuel,64547,1,64547.00
Malur,Grocery,264793,3,88264.00
Malur,Bills,127819,1,127819.00
Malur,Entertainment,92490,1,92490.00
Manavadar,Fuel,322994,2,161497.00
Manavadar,Bills,148090,1,148090.00
Manavadar,Grocery,52289,1,52289.00
Mancherial,Grocery,547851,4,136962.00
Mancherial,Food,288945,2,144472.00
Mancherial,Bills,261263,1,261263.00
Mancherial,Entertainment,10241,1,10241.00
Mandamarri,Bills,87618,1,87618.00
Mandamarri,Fuel,44615,1,44615.00
Mandapeta,Bills,535103,2,267551.00
Mandapeta,Entertainment,201594,1,201594.00
Mandi,Food,397994,2,198997.00
Mandi,Fuel,274820,1,274820.00
Mandi,Entertainment,189096,1,189096.00
Mandi Dabwali,Entertainment,229392,2,114696.00
Mandi Dabwali,Grocery,53148,1,53148.00
Mandideep,Grocery,560746,3,186915.00
Mandideep,Fuel,456083,2,228041.00
Mandideep,Food,327978,3,109326.00
Mandideep,Entertainment,263935,2,131967.00
Mandideep,Bills,157350,1,157350.00
Mandla,Fuel,714718,3,238239.00
Mandla,Food,584237,3,194745.00
Mandla,Grocery,568979,4,142244.00
Mandla,Bills,179102,2,89551.00
Mandsaur,Food,346446,2,173223.00
Mandsaur,Grocery,277928,1,277928.00
Mandsaur,Fuel,176620,1,176620.00
Mandvi,Entertainment,925419,5,185083.00
Mandvi,Grocery,419516,2,209758.00
Mandvi,Fuel,238717,1,238717.00
Mandvi,Bills,198254,1,198254.00
Mandvi,Food,37893,2,18946.00
Mandya,Grocery,438612,2,219306.00
Mandya,Bills,123727,2,61863.00
Manendragarh,Fuel,271924,1,271924.00
Manendragarh,Entertainment,242357,1,242357.00
Maner,Bills,579133,3,193044.00
Maner,Entertainment,380233,2,190116.00
Maner,Grocery,91315,1,91315.00
Maner,Fuel,60130,1,60130.00
Mangaluru,Grocery,716249,4,179062.00
Mangaluru,Food,343122,2,171561.00
Manglaur,Fuel,290584,1,290584.00
Manglaur,Grocery,252186,3,84062.00
Manglaur,Bills,135983,1,135983.00
Manglaur,Food,123568,1,123568.00
Mangrol,Entertainment,466313,3,155437.00
Mangrol,Grocery,382234,3,127411.00
Mangrol,Bills,374962,2,187481.00
Mangrol,Fuel,223998,1,223998.00
Mangrulpir,Grocery,473982,2,236991.00
Mangrulpir,Entertainment,221413,1,221413.00
Mangrulpir,Food,215351,1,215351.00
Mangrulpir,Fuel,137976,1,137976.00
Mangrulpir,Bills,62960,1,62960.00
Manjlegaon,Grocery,525194,4,131298.00
Manjlegaon,Entertainment,220166,1,220166.00
Manjlegaon,Bills,193308,2,96654.00
Manjlegaon,Fuel,174645,1,174645.00
Manjlegaon,Food,41889,1,41889.00
Mankachar,Bills,385858,2,192929.00
Mankachar,Entertainment,259856,1,259856.00
Mankachar,Food,213396,1,213396.00
Mankachar,Fuel,84284,1,84284.00
Mankachar,Grocery,31088,1,31088.00
Manmad,Entertainment,447715,3,149238.00
Manmad,Grocery,234400,1,234400.00
Manmad,Fuel,116531,1,116531.00
Manmad,Food,76097,1,76097.00
Mansa,Entertainment,430770,3,143590.00
Mansa,Food,346593,3,115531.00
Mansa,Bills,178324,3,59441.00
Mansa,Grocery,166766,1,166766.00
Manuguru,Food,508177,2,254088.00
Manuguru,Entertainment,21735,1,21735.00
Manvi,Bills,500828,2,250414.00
Manvi,Fuel,103146,1,103146.00
Manvi,Grocery,86270,1,86270.00
Manwath,Bills,263620,2,131810.00
Manwath,Fuel,200771,1,200771.00
Manwath,Grocery,82623,2,41311.00
Manwath,Entertainment,26542,1,26542.00
Mapusa,Food,230951,2,115475.00
Mapusa,Fuel,184234,1,184234.00
Mapusa,Grocery,23366,1,23366.00
Margao,Bills,745024,3,248341.00
Margao,Entertainment,539082,2,269541.00
Margao,Fuel,337784,2,168892.00
Margao,Grocery,249803,1,249803.00
Margao,Food,190248,1,190248.00
Markapur,Entertainment,339174,3,113058.00
Markapur,Grocery,291407,1,291407.00
Markapur,Food,187847,1,187847.00
Markapur,Fuel,154558,1,154558.00
Markapur,Bills,100864,1,100864.00
Marmagao,Food,582076,3,194025.00
Marmagao,Entertainment,537945,4,134486.00
Marmagao,Bills,63453,1,63453.00
Marmagao,Grocery,6967,1,6967.00
Masaurhi,Bills,306707,3,102235.00
Masaurhi,Food,244251,1,244251.00
Masaurhi,Entertainment,139506,1,139506.00
Mathura,Grocery,201782,1,201782.00
Mathura,Entertainment,198888,1,198888.00
Mathura,Fuel,59018,1,59018.00
Mattannur,Grocery,418514,2,209257.00
Mattannur,Food,353172,2,176586.00
Mattannur,Bills,335241,2,167620.00
Mattannur,Entertainment,231062,2,115531.00
Mattannur,Fuel,129778,1,129778.00
